              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB AGO24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;ABS-17203;SWV-0118;13/08/2024;5839;136,77; R$871,23 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;13/08/2024;5839;32,00; R$95,68 ;POSTO EQUIPE QUALITY CASA BRANCA;Arla;;;;;;
17GB;MOB-17206;GCC-9F64;14/08/2024;8860;8,80; R$52,71 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;MOB-17207;FSP-3D32;14/08/2024;8860;9,05; R$54,21 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;UR-17214;GGT-3F22;14/08/2024;29680;32,79; R$208,87 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;TP-17205;DJL-9240;15/08/2024;211372;42,83; R$256,60 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;UR-17213;FYT-2A23;15/08/2024;37985;31,88; R$203,08 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;VO-17205;ECE-0I01;16/08/2024;36856;33,63; R$201,44 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;ABS-17203;SWV-0118;17/08/2024;6062;115,67; R$736,82 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;AT-17205;GIU-7B96;17/08/2024;111758;187,90; R$1.196,98 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17204;FCQ-0386;17/08/2024;87193;188,53; R$1.200,99 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17214;GGT-3F22;18/08/2024;29975;42,69; R$271,93 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;MT-17202;FDB-5316;19/08/2024;73810;6,35; R$38,03 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;ABS-17203;SWV-0118;19/08/2024;6401;152,92; R$974,10 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17213;FYT-2A23;20/08/2024;38233;28,05; R$178,68 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;VO-17204;GJP-2D64;21/08/2024;18829;28,28; R$169,39 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;UR-17214;GGT-3F22;22/08/2024;30192;31,49; R$200,59 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;22/08/2024;6735;135,00; R$859,95 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17213;FYT-2A23;23/08/2024;38362;32,35; R$206,07 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;24/08/2024;7022;110,19; R$701,91 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;24/08/2024;7022;40,80; R$121,58 ;POSTO EQUIPE QUALITY CASA BRANCA;Arla;;;;;;
17GB;MOB-17206;GCC-9F64;26/08/2024;9074;9,87; R$56,21 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;MOB-17207;FSP-3D32;26/08/2024;9072;7,83; R$44,55 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;UR-17214;GGT-3F22;27/08/2024;30453;38,45; R$244,93 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;TP-17205;DJL-9240;27/08/2024;211819;43,70; R$248,65 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;ABS-17203;SWV-0118;28/08/2024;7307;168,77; R$1.075,07 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;VO-17204;GJP-2D64;29/08/2024;19370;41,52; R$236,30 ;POSTO EQUIPE QUALITY CASA BRANCA;Gasolina;;;;;;
17GB;UR-17213;FYT-2A23;29/08/2024;38657;40,47; R$257,85 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;ABS-17203;SWV-0118;31/08/2024;7507;96,33; R$613,62 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;UR-17214;GGT-3F22;31/08/2024;30680;32,17; R$204,92 ;POSTO EQUIPE QUALITY CASA BRANCA;Diesel-S10;;;;;;
17GB;VO-17102;EFC-7492;16/08/2024;61422;35,91; R$145,78 ;POSTO REINA O SOL;ETANOL COMUM;;;;;;
17GB;VO-17102;EFC-7492;23/08/2024;61653;35,80; R$145,36 ;POSTO PORTA DO SOL;ETANOL COMUM;;;;;;
17GB;ABS-17105;GIC-4H16;20/08/2024;58903;109,80; R$719,16 ;POSTO REINA O SOL;DIESEL S-10;;;;;;
17GB;ABS-17105;GIC-4H16;23/08/2024;59086;60,02; R$364,89 ;POSTO REINA O SOL;DIESEL S-10;;;;;;
17GB;ABS-17105;GIC-4H16;24/08/2024;59201;47,33; R$287,79 ;POSTO REINA O SOL;DIESEL S-10;;;;;;
17GB;ABS-17105;GIC-4H16;26/08/2024;59336;55,28; R$336,10 ;POSTO REINA O SOL;DIESEL S-10;;;;;;
17GB;ABS-17105;GIC-4H16;30/08/2024;59511;77,53; R$471,37 ;POSTO REINA O SOL;DIESEL S-10;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;;;;
Aos 04 dias do mês de setembro do ano 2024, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.   Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Aos 04 dias do mês de setembro do ano 2024, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
