              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB OUT24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;TP-17001;SWH6I87;03/10/2024;12652;19,55; R$78,01 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;04/10/2024;12812;16,77; R$66,94 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;07/10/2024;12973;18,66; R$74,47 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;08/10/2024;13131;17,91; R$71,48 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;09/10/2024;13312;21,84; R$87,14 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;11/10/2024;13618;30,93; R$123,42 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;14/10/2024;13772;18,05; R$72,03 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;15/10/2024;13929;19,83; R$79,14 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;16/10/2024;14183;30,35; R$121,10 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;17/10/2024;14344;18,98; R$75,73 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;18/10/2024;14502;16,58; R$66,17 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;21/10/2024;14673;20,50; R$81,81 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;22/10/2024;14831;18,55; R$74,03 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;24/10/2024;14991;19,55; R$78,02 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;29/10/2024;15152;18,86; R$75,25 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17001;SWH6I87;31/10/2024;15312;18,43; R$73,53 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN0083;04/10/2024;178777;33,00; R$131,67 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN0083;16/10/2024;178951;40,00; R$159,61 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17003;FHN0083;25/10/2024;179133;15,57; R$59,01 ;POSTO;ETANOL COMUM;;;;;;
17GB;TP-17004;GAX8077;11/10/2024;274233;37,60; R$150,03 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17004;GAX8077;17/10/2024;274357;15,71; R$64,26 ;PETROCIN;ETANOL COMUM;;;;;;
17GB;TP-17004;GAX8077;18/10/2024;274637;39,17; R$156,30 ;AUTO POSTO JOAO XXIII - II;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS3679;14/10/2024;305728;27,35; R$109,13 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS3679;15/10/2024;305873;16,66; R$66,50 ;POSTO EQUIPE QUALITY;ETANOL COMUM;;;;;;
17GB;TP-17101;DBS3679;24/10/2024;306001;14,96; R$56,70 ;POSTO;ETANOL COMUM;;;;;;
