              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB SET24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;ABS-17203;SWV-0118;10/09/2024;8555;77,35; R$492,72 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17214;GGT-3F22;12/09/2024;30907;37,21; R$237,03 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;AT-17205;GIU-7B96;13/09/2024;12269;78,82; R$502,08 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17213;FYT-2A23;13/09/2024;39483;36,36; R$231,61 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;ABS-17203;SWV-0118;13/09/2024;8823;150,00; R$955,50 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17214;GGT-3F22;15/09/2024;31205;44,88; R$285,89 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;MOB-17206;GCC-9F64;15/09/2024;9351;10,02; R$57,01 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;MOB-17207;FSP-3D32;15/09/2024;9349;9,58; R$54,51 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;VO-17204;GJP-2D64;16/09/2024;19796;40,23; R$228,91 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;VO-17205;ECE-0I01;18/09/2024;37773;39,14; R$222,71 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;VO-17204;GJP-2D64;18/09/2024;20122;17,96; R$102,24 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;UR-17214;GGT-3F22;19/09/2024;31573;46,06; R$293,53 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;TP-17205;DJL-9240;19/09/2024;212572;39,47; R$224,62 ;POSTO QUALITY CASABRANCA;GASOLINA COMUM;;;;;;
17GB;ABS-17203;SWV-0118;19/09/2024;9121;120,25; R$765,99 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;AT-17205;GIU-7B96;19/09/2024;12372;81,89; R$521,64 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;AT-17205;GIU-7B96;19/09/2024;12372;23,08; R$68,78 ;POSTO QUALITY CASABRANCA;Arla;;;;;;
17GB;UR-17212;GJH-1F17;21/09/2024;59458;32,42; R$206,57 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
17GB;UR-17214;GGT-3F22;21/09/2024;31887;48,84; R$311,11 ;POSTO QUALITY CASABRANCA;DIESEL S-10;;;;;;
