              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB DEZ25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;Gerador de Energia da EB Guararema;Gerador de Energia da EB Guararema;30/12/2025;11;62,00; R$407,98 ;Porta do Sol;Diesel S500;;;
17GB;Gerador de Energia da EB Guararema;Gerador de Energia da EB Guararema;30/12/2025;12;41,28; R$271,54 ;Porta do Sol;Diesel S500;;;
17GB;ABS-17201;GGR8E95;30/12/2025;47274;86,19; R$567,99 ;AITO POSTO FERRAZ CENTRO;DIESEL S10;;;
17GB;UR-17210;EWZ1B95;31/12/2025;46078;46,16; R$304,19 ;Ipiranga Ferraz;DIESEL S10;;;
17GB;UR-17214;GGT3F22;31/12/2025;58768;28,51; R$179,33 ;Quality;DIESEL S10;;;
17GB;UR-17211;FQO1D01;31/12/2025;78273;45,61; R$282,33 ;Ipiranga;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;21/12/2025;34603;170,07; R$1.006,84 ;Quality;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;01/12/2025;33362;134,67; R$847,07 ;Quality;DIESEL S10;;;
;;;;;;;;;;;
;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;
Aos 07 dias do mês de janeiro do ano 2026, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.         Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;
;;;;;;;;;;;
Aos 07 dias do mês de janeiro do ano 2026, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;
;;;;;;;;;;;
