              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB SET25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;EP-17101;TZL5A72;22/09/2025;2390;15,00; R$61,05 ;ITAMARATY ll;ALCOOL;;;
17GB;ABS-17105;GIC4H16;22/09/2025;74142;102,71; R$675,89 ;Reina o sol;DIESEL S10;;;
17GB;TP-17001;SWH6I87;22/09/2025;45245;19,65; R$84,30 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;TP-17000;TIZ0D86;22/09/2025;2171;13,79; R$57,78 ;POSTO ITAMARATHY;ALCOOL;;;
17GB;VO-17206;BIF2I64;22/09/2025;37345;47,46; R$298,52 ;Quality Baruel;DIESEL S10;;;
17GB;ABS-17205;SWV0I18;22/09/2025;29522;153,00; R$962,37 ;Quality;DIESEL S10;;;
17GB;VO-17001;FFY5I31;22/09/2025;22897;17,33; R$72,61 ;POSTO ITAMARATHY;ALCOOL;;;
17GB;ABS-17201;GGR8E95;22/09/2025;43878;184,35; R$1.214,87 ;Auto posto Ferraz centro;DIESEL S10;;;
17GB;TP-17001;SWH6I87;23/09/2025;45363;16,20; R$67,88 ;ITAMARATHY;ALCOOL;;;
17GB;TP-17000;TIZ0D86;23/09/2025;2340;18,78; R$80,55 ;posto equipe quality;ALCOOL;;;
17GB;UR-17105;FKG0E65;23/09/2025;49330;31,62; R$208,40 ;Posto Equipe Quality;DIESEL S10;;;
17GB;UR-17102;FYC1A73;23/09/2025;40237;41,78; R$262,80 ;Posto BR;DIESEL S10;;;
17GB;EP-17101;TZL5A72;24/09/2025;2550;21,95; R$89,34 ;ITAMARATY;ALCOOL;;;
17GB;TP-17001;SWH6I87;24/09/2025;45481;16,82; R$70,48 ;posto itamarathy;ALCOOL;;;
17GB;UT-17003;DJL-7263;24/09/2025;116970;30,52; R$198,07 ;ITAMARATHY;DIESEL;;;
17GB;AC-17001;GHU6J06;24/09/2025;67881;41,56; R$273,93 ;Posto Equipe Quality Ltda;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;25/09/2025;2499;18,75; R$78,56 ;POSTO ITAMARATHY;ALCOOL;;;
17GB;ABS-17106;GDH3H25;25/09/2025;52869;108,73; R$649,12 ;Titans;DIESEL S10;;;
17GB;AT-17101;STA3H63;25/09/2025;11684;130,79; R$861,91 ;Posto Equipe Quality;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;26/09/2025;2658;19,23; R$80,57 ;posto itamarathy;ALCOOL;;;
17GB;ABS-17105;GIC4H16;26/09/2025;74318;68,59; R$451,29 ;POSTO REINA O SOL;DIESEL S10;;;
17GB;TP-17001;SWH6I87;26/09/2025;45588;16,38; R$68,63 ;ITAMARATHY;ALCOOL;;;
17GB;TP-17001;SWH6I87;26/09/2025;45687;9,93; R$41,61 ;ITAMARATHY;ALCOOL;;;
17GB;TP-17101;DBS-3679;26/09/2025;311387;35,76; R$142,68 ;Master mogi;ALCOOL;;;
17GB;ABS-17203;SWV0I18;26/09/2025;29778;112,26; R$706,12 ;Quality baruel;DIESEL S10;;;
17GB;UR-17210;EWZ1B95;27/09/2025;53868;41,05; R$270,52 ;Auto posto Ferraz centro;DIESEL S10;;;
17GB;MOB-17108;EEF-7207;26/09/2025;58075;4,24; R$25,31 ;Titans;GASOLINA;;;
17GB;MOB-17107;EEF-7217;26/09/2025;56845;4,41; R$26,33 ;Titans;GASOLINA;;;
17GB;MOB-17108;EEF-7208;29/09/2025;58171;3,42; R$21,85 ;Posto Quality;GASOLINA;;;
17GB;MOB-17107;EEF-7207;29/09/2025;48934;6,30; R$40,26 ;Quality shoop;GASOLINA;;;
17GB;AC-17001;GHU6J06;29/09/2025;68101;40,33; R$265,80 ;Quality;DIESEL S10;;;
17GB;ABS-17102;EEF7D31;29/09/2025;176653;52,11; R$343,41 ;POSTO EQUIPE QUALITY;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;29/09/2025;29992;103,26; R$649,44 ;Quality baruel;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;29/09/2025;2806;16,64; R$69,72 ;POSTO ITAMARATHY;ALCOOL;;;
17GB;ABS-17106;GDH3H25;30/09/2025;53067;114,56; R$720,64 ;BR av Rodrigo Francisco filho;DIESEL S10;;;
17GB;Moto bomba;Combustível moto bomba;30/09/2025;5;9,87; R$59,12 ;BR av Rodrigues Francisco filho;GASOLINA;;;
17GB;UR-17102;FYC1A73;30/09/2025;40787;40,12; R$264,41 ;Posto Equipe Quality;DIESEL S10;;;
17GB;EP-17101;TZL5A72;30/09/2025;2720;21,68; R$88,24 ;ITAMARATY ll;ALCOOL;;;
17GB;MOB-17206;GCC9F64;30/09/2025;15235;9,70; R$59,75 ;Posto Quality (Petrobras);GASOLINA;;;
17GB;MOB-17207;FSP3D32;30/09/2025;15195;7,99; R$49,22 ;Petrobrás;GASOLINA;;;
17GB;VO-17102;EFC-7492;23/09/2025;68925;34,99; R$149,78 ;REINA O SOL;ALCOOL;;;
17GB;ABS-17201;GGR8E95;30/09/2025;44093;149,00; R$981,91 ;AUTO POSTO FERRAZ CENTRO;DIESEL S10;;;
17GB;MATERIAL;MATERIAL;30/09/2025;0;3,92; R$25,05 ;AUTO POSTO FERRAZ CENTRO;GASOLINA;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
TERMO DE RESPONSABILIDADE    ;;;;;;;;;;;
Aos 01 dias do mês de outubro do ano 2025, declaro que digitei a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.         Cb PM 107950-6 Renato Vidotto Santana.;;;;;;;;;;;
;;;;;;;;;;;
Aos 01 dias do mês de outubro do ano 2025, declaro que conferi a planilha eletrônica de acordo com o Controle de Abastecimentos e modelo padrão encaminhado pelo CSM/MOpB.  Oficial Motomec  1º Ten PM 107435-A André Luiz da Silva.;;;;;;;;;;;
;;;;;;;;;;;
