              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;;;;
17GB JUL24 ;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;;;;
17GB;ABS-17205;GIC-3F68;04/07/2024;50930;81,57; R$496,76 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;ABS-17212;DJP-9419;17/07/2024;101082;60,93; R$371,06 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;ABS-17212;DJP-9419;23/07/2024;101285;115,59; R$703,94 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;02/07/2024;53976;40,18; R$244,70 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;05/07/2024;54239;44,70; R$272,22 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;06/07/2024;54375;19,69; R$119,91 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;11/07/2024;54599;40,66; R$247,62 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;13/07/2024;54915;42,29; R$257,55 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;15/07/2024;55089;28,95; R$176,31 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;18/07/2024;55296;29,15; R$177,52 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;23/07/2024;55911;48,51; R$295,43 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;25/07/2024;56140;33,90; R$206,45 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;UR-17212;GJH-1F17;28/07/2024;56335;27,74; R$168,94 ;AUTO POSTO IPIRANGA JD ODETE;Diesel S10;;;;;;
17GB;VO-17102;EFC-7492;01/07/2024;60222;34,37; R$135,80 ;AUTO POSTO REINA O SOL;ETANOL COMUM;;;;;;
17GB;VO-17102;EFC-7492;02/07/2024;60288;11,31; R$44,69 ;AUTO POSTO REINA O SOL;ETANOL COMUM;;;;;;
17GB;VO-17102;EFC-7492;09/07/2024;60569;37,48; R$148,44 ;AUTO POSTO REINA O SOL;ETANOL COMUM;;;;;;
17GB;VO-17102;EFC-7492;16/07/2024;60991;46,24; R$193,77 ;AUTO POSTO REINA O SOL;ETANOL COMUM;;;;;;
17GB;VO-17102;EFC-7492;31/07/2024;61124;34,12; R$138,56 ;AUTO POSTO REINA O SOL;ETANOL COMUM;;;;;;
17GB;ABS-17105;GIC-4H16;03/07/2024;56693;77,04; R$468,42 ;AUTO POSTO REINA O SOL;Diesel S10;;;;;;
17GB;ABS-17105;GIC-4H16;09/07/2024;56944;109,13; R$663,56 ;AUTO POSTO REINA O SOL;Diesel S10;;;;;;
17GB;ABS-17105;GIC-4H16;15/07/2024;57156;77,11; R$468,86 ;AUTO POSTO REINA O SOL;Diesel S10;;;;;;
17GB;ABS-17105;GIC-4H16;22/07/2024;57356;87,03; R$529,15 ;AUTO POSTO REINA O SOL;Diesel S10;;;;;;
17GB;ABS-17105;GIC-4H16;28/07/2024;57540;70,68; R$429,78 ;AUTO POSTO REINA O SOL;Diesel S10;;;;;;
17GB;ABS-17105;GIC-4H16;31/07/2024;57743;77,11; R$468,88 ;AUTO POSTO REINA O SOL;Diesel S10;;;;;;
17GB;ABS-17203;SWV-0118;01/07/2024;2698;30,94; R$92,20 ;POSTO QUALITY CASA BRANCA;arla-32;;;;;;
17GB;UR-17214;GGT-3F22;02/07/2024;26416;37,25; R$237,28 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;AT-17205;GIU-7B96;03/07/2024;11073;131,49; R$837,59 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;MOB-17206;GCC-9F64;03/07/2024;7997;9,13; R$52,91 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;MOB-17207;FSP-3D32;03/07/2024;8000;8,39; R$48,58 ;POSTO QUALITY CASA BRANCA;gasolina;;;;;;
17GB;UR-17211;FQO-1D01;03/07/2024;55534;40,23; R$256,26 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;ABS-17203;SWV-0118;01/07/2024;2826;141,53; R$901,54 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17213;FYT-2A23;05/07/2024;36298;33,85; R$215,68 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
17GB;UR-17214;GGT-3F22;05/07/2024;26715;44,20; R$281,56 ;POSTO QUALITY CASA BRANCA;dieseil-S10;;;;;;
