              POLÍCIA MILTAR DO ESTADO DE SÃO PAULO;;;;;;;;;;;
CORPO DE BOMBEIROS;;;;;;;;;;;
17GB SET25;;;;;;;;;;;
;;; ;;;;;;;;
RELATÓRIO MENSAL DE CONSUMO DE COMBUSTÍVEIS;;;;;;;;;;;
;;;;;;;;;;;
GB;VIATURA;PLACA;DATA                                        ABASTECIMENTO;HODÔMETRO;VOLUME; VALOR                     TOTAL R$ ;POSTO; COMBUSTÍVEL ;;;
17GB;UR-17210;EWZ1B95;23/10/2025;54246;28,77; R$189,59 ;Ipiranga centro;DIESEL S10;;;
17GB;TP-17001;SWH6I87;24/10/2025;48000;18,99; R$79,57 ;itamarathy;ALCOOL;;;
17GB;VO-17001;FFY5I31;21/10/2025;24977;26,81; R$117,67 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;VO-17100;GAW5G93;22/10/2025;31555;34,26; R$150,38 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;VO-17004;EXM2C24;24/10/2025;73698;11,40; R$50,05 ;POSTO EQUIPE QUALITY;ALCOOL;;;
17GB;UR-17105;FKG0E65;24/10/2025;50712;27,45; R$180,66 ;Quality;DIESEL S10;;;
17GB;TP-17000;TIZ0D86;24/10/2025;6366;22,87; R$95,83 ;itamarathy;ALCOOL;;;
17GB;UR-17102;FYC1A73;25/10/2025;42752;44,75; R$267,16 ;Posto Tirans;DIESEL S10;;;
17GB;ABS-17105;GIC4H16;26/10/2025;75361;85,87; R$565,02 ;POSTO REINA O SOL;DIESEL S10;;;
17GB;UR-17105;FKG0E65;26/10/2025;50927;35,05; R$231,00 ;Quality;DIESEL S10;;;
17GB;ABS-17106;GDH3H25;27/10/2025;54220;99,60; R$626,48 ;BR REDE MASTER;DIESEL S10;;;
17GB;ABS-17205;GIC3F68;27/10/2025;71563;119,41; R$739,15 ;Ipiranga;DIESEL S10;;;
17GB;UR-17212;GJH1F17;26/10/2025;80835;41,16; R$254,78 ;Ipiranga;DIESEL S10;;;
17GB;AC-17001;GHU6J06;28/10/2025;69600;33,55; R$214,51 ;Posto Qualit shopping;DIESEL S10;;;
17GB;MOB-17107;EEF-7217;28/10/2025;57977;4,88; R$31,18 ;POSTO EQUIPE QUALITY LTDA;GASOLINA;;;
17GB;MOB-17108;EEF-7208;28/10/2025;59406;4,63; R$29,60 ;Posto Quality;GASOLINA;;;
17GB;TP-17001;SWH6I87;28/10/2025;48158;19,81; R$83,00 ;Itamarathy;ALCOOL;;;
17GB;TP-17000;TIZ0D86;28/10/2025;6513;18,17; R$76,13 ;ITAMARATHY;ALCOOL;;;
17GB;TP-17001;SWH6I87;29/10/2025;48294;15,24; R$63,86 ;ITAMARATI;ALCOOL;;;
17GB;ABS-17204;FCQ-0386;29/10/2025;90626;147,30; R$926,52 ;SUZANO;DIESEL S10;;;
17GB;UR-17105;FKG0E65;29/10/2025;51117;26,43; R$174,18 ;Quality;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;23/10/2025;31456;144,80; R$910,79 ;Quality;DIESEL S10;;;
17GB;UR-17214;GGT3F22;25/10/2025;55170;39,36; R$247,57 ;Quality;DIESEL S10;;;
17GB;ABS-17203;SWV0I18;29/10/2025;31731;141,36; R$889,15 ;Quality;DIESEL S10;;;
17GB;CA-17001;BVZ-7844;30/10/2025;255900;49,66; R$322,29 ;Posto Itamarathy;DIESEL;;;
17GB;TP-17001;SWH6I87;30/10/2025;48453;17,22; R$72,15 ;itamarathy;ALCOOL;;;
17GB;UT-17003;DJL-7263;30/10/2025;117344;34,61; R$207,31 ;Itamarathy II;DIESEL S10;;;
17GB;ABS-17105;GIC4H16;30/10/2025;75563;90,74; R$597,08 ;REINA O SOL;DIESEL S10;;;
17GB;UR-17214;GGT3F22;30/10/2025;55426;41,38; R$260,28 ;Posto Quality;DIESEL S10;;;
